<NUMBER OF ZONES> 387											
<NUMBER OF NODES> 933											
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 2950											
<END OF METADATA>											

~	tail node	head node	capacity (veh/h)	length (miles)	fftt(min)	B	Power	speed limit (mph)	toll (cents)	link type	
	884	464	2000	3.36165	3.18	0.15	4	0	0	1	;
	884	881	3000	6.10122	7.09	0.15	4	0	0	1	;
	884	889	1500	5.91983	7.86	0.15	4	0	0	1	;
	885	339	49500	0.86267	0	0.15	4	0	0	3	;
	885	445	1000	4.73644	6.37	0.15	4	0	0	1	;
	885	857	3500	6.22469	7.39	0.15	4	0	0	1	;
	885	863	500	5.91826	7.05	0.15	4	0	0	1	;
	885	892	500	6.93578	8.3	0.15	4	0	0	1	;
	886	340	49500	0.86267	0	0.15	4	0	0	3	;
	886	445	1000	1.64248	1.05	0.15	4	0	0	1	;
	886	858	5000	6.42356	7.67	0.15	4	0	0	1	;
	886	887	500	5.734	6.84	0.15	4	0	0	1	;
	886	892	1000	5.67136	6.8	0.15	4	0	0	1	;
	887	341	49500	0.86267	0	0.15	4	0	0	3	;
	887	859	4000	6.4706	9.21	0.15	4	0	0	1	;
	887	886	500	5.734	6.84	0.15	4	0	0	1	;
	887	888	1500	6.59506	7.89	0.15	4	0	0	1	;
	887	893	500	5.79628	6.87	0.15	4	0	0	1	;
	888	342	49500	0.86267	0	0.15	4	0	0	3	;
	888	860	3500	6.25808	8.33	0.15	4	0	0	1	;
	888	861	4000	6.78527	9.06	0.15	4	0	0	1	;
	888	887	1500	6.59506	7.89	0.15	4	0	0	1	;
	888	894	1000	5.79628	6.94	0.15	4	0	0	1	;
	888	910	2000	6.25183	7.51	0.15	4	0	0	1	;
	889	343	49500	0.86267	0	0.15	4	0	0	3	;
	889	862	500	6.28566	7.5	0.15	4	0	0	1	;
	889	884	1500	5.91983	7.86	0.15	4	0	0	1	;
	889	895	500	7.15366	8.59	0.15	4	0	0	1	;
	890	344	49500	0.86267	0	0.15	4	0	0	3	;
	890	863	3000	6.34517	8.98	0.15	4	0	0	1	;
	890	891	1000	6.26432	7.52	0.15	4	0	0	1	;
	890	896	2000	6.89327	8.26	0.15	4	0	0	1	;
	891	345	49500	0.86267	0	0.15	4	0	0	3	;
	891	890	1000	6.26432	7.52	0.15	4	0	0	1	;
	891	896	500	7.39384	8.87	0.15	4	0	0	1	;
	891	897	1500	4.69105	5.63	0.15	4	0	0	1	;
	891	899	1000	6.00068	7.18	0.15	4	0	0	1	;
	892	346	49500	0.86267	0	0.15	4	0	0	3	;
	892	885	500	6.93578	8.3	0.15	4	0	0	1	;
	892	886	1000	5.67136	6.8	0.15	4	0	0	1	;
	892	897	1000	4.27392	5.06	0.15	4	0	0	1	;
	893	347	49500	0.86267	0	0.15	4	0	0	3	;
	893	887	500	5.79628	6.87	0.15	4	0	0	1	;
	893	894	2000	6.59506	7.82	0.15	4	0	0	1	;
	893	898	2000	6.24617	7.48	0.15	4	0	0	1	;
	893	901	500	9.5326	11.38	0.15	4	0	0	1	;
	894	348	49500	0.86267	0	0.15	4	0	0	3	;
	894	888	1000	5.79628	6.94	0.15	4	0	0	1	;
	894	893	2000	6.59506	7.82	0.15	4	0	0	1	;
	894	910	500	8.845	10.63	0.15	4	0	0	1	;
	895	349	49500	0.86267	0	0.15	4	0	0	3	;
	895	889	500	7.15366	8.59	0.15	4	0	0	1	;
	895	896	500	6.29365	7.51	0.15	4	0	0	1	;
	896	350	49500	0.86267	0	0.15	4	0	0	3	;
	896	890	2000	6.89327	8.26	0.15	4	0	0	1	;
	896	891	500	7.39384	8.87	0.15	4	0	0	1	;
	896	895	500	6.29365	7.51	0.15	4	0	0	1	;
	896	899	500	7.72198	9.23	0.15	4	0	0	1	;
	897	351	49500	0.86267	0	0.15	4	0	0	3	;
	897	443	500	1.00973	1.3	0.15	4	0	0	1	;
	897	891	1500	4.69105	5.63	0.15	4	0	0	1	;
	897	892	1000	4.27392	5.06	0.15	4	0	0	1	;
	897	899	500	5.47133	6.6	0.15	4	0	0	1	;
	898	352	49500	0.86267	0	0.15	4	0	0	3	;
	898	442	500	6.25094	6.49	0.15	4	0	0	1	;
	898	443	500	3.82164	3.98	0.15	4	0	0	1	;
	898	893	2000	6.24617	7.48	0.15	4	0	0	1	;
	898	900	1500	4.67835	5.6	0.15	4	0	0	1	;
	899	353	49500	0.86267	0	0.15	4	0	0	3	;
	899	442	500	1.5444	2.78	0.15	4	0	0	1	;
	899	891	1000	6.00068	7.18	0.15	4	0	0	1	;
	899	896	500	7.72198	9.23	0.15	4	0	0	1	;
	899	897	500	5.47133	6.6	0.15	4	0	0	1	;
	900	354	49500	0.86267	0	0.15	4	0	0	3	;
	900	898	1500	4.67835	5.6	0.15	4	0	0	1	;
	900	901	500	6.58404	7.89	0.15	4	0	0	1	;
	901	355	49500	0.86267	0	0.15	4	0	0	3	;
	901	893	500	9.5326	11.38	0.15	4	0	0	1	;
	901	900	500	6.58404	7.89	0.15	4	0	0	1	;
	902	356	49500	0.86267	0	0.15	4	0	0	3	;
	902	513	3500	3.14017	3.59	0.15	4	0	0	1	;
	902	541	2500	3.77264	8.02	0.15	4	0	0	1	;
	902	542	10500	2.16614	4.21	0.15	4	0	0	1	;
	902	660	4500	3.47218	6.04	0.15	4	0	0	1	;
	902	661	3500	3.74542	7.95	0.15	4	0	0	1	;
	902	670	500	6.92961	10.36	0.15	4	0	0	1	;
	903	357	49500	0.86267	0	0.15	4	0	0	3	;
	903	514	3000	2.56273	2.61	0.15	4	0	0	1	;
	903	516	6000	7.21375	8.96	0.15	4	0	0	1	;
	903	542	10500	4.21298	6.14	0.15	4	0	0	1	;
	903	543	3500	0.90683	1.4	0.15	4	0	0	2	;
	903	544	5000	3.28268	5.39	0.15	4	0	0	1	;
	904	358	49500	0.86267	0	0.15	4	0	0	3	;
	904	544	5000	2.51953	3.25	0.15	4	0	0	1	;
	904	906	4500	5.72881	8.14	0.15	4	0	0	1	;
	905	359	49500	0.86267	0	0.15	4	0	0	3	;
	905	513	3500	5.8981	9.12	0.15	4	0	0	1	;
	905	514	3000	6.71693	11.27	0.15	4	0	0	1	;
	905	670	1000	4.72268	10	0.15	4	0	0	1	;
	905	854	1000	4.9361	8.33	0.15	4	0	0	1	;
	905	906	3000	7.74724	9.68	0.15	4	0	0	1	;
	905	907	5000	5.68905	7.1	0.15	4	0	0	1	;
	906	360	49500	0.86267	0	0.15	4	0	0	3	;
	906	516	6000	1.11981	1.62	0.15	4	0	0	1	;
	906	904	4500	5.72881	8.14	0.15	4	0	0	1	;
	906	905	3000	7.74724	9.68	0.15	4	0	0	1	;
	906	908	3500	6.00316	7.63	0.15	4	0	0	1	;
	906	909	1500	6.31873	11.48	0.15	4	0	0	1	;
	906	931	500	22.6543	14.78	0.15	4	0	0	1	;
	907	361	49500	0.86267	0	0.15	4	0	0	3	;
	907	854	3500	4.18462	5.97	0.15	4	0	0	1	;
	907	861	1500	4.65922	6.57	0.15	4	0	0	1	;
	907	905	5000	5.68905	7.1	0.15	4	0	0	1	;
	907	908	3000	5.61498	7.76	0.15	4	0	0	1	;
	907	910	2500	8.91122	11.06	0.15	4	0	0	1	;
	908	362	49500	0.86267	0	0.15	4	0	0	3	;
	908	517	2500	1.64248	2.55	0.15	4	0	0	1	;
	908	906	3500	6.00316	7.63	0.15	4	0	0	1	;
	908	907	3000	5.61498	7.76	0.15	4	0	0	1	;
	908	911	2500	8.92687	11.42	0.15	4	0	0	1	;
	908	912	1500	8.00589	12.32	0.15	4	0	0	1	;
	909	363	49500	0.86267	0	0.15	4	0	0	3	;
	909	517	2500	4.31335	4.39	0.15	4	0	0	1	;
	909	906	1500	6.31873	11.48	0.15	4	0	0	1	;
	909	912	1500	6.6291	9.83	0.15	4	0	0	1	;
	910	364	49500	0.86267	0	0.15	4	0	0	3	;
	910	861	1500	6.75119	9.61	0.15	4	0	0	1	;
	910	888	2000	6.25183	7.51	0.15	4	0	0	1	;
	910	894	500	8.845	10.63	0.15	4	0	0	1	;
	910	907	2500	8.91122	11.06	0.15	4	0	0	1	;
	910	911	4500	4.70056	7.03	0.15	4	0	0	1	;
	911	365	49500	0.86267	0	0.15	4	0	0	3	;
	911	518	3500	3.62732	5.26	0.15	4	0	0	1	;
	911	908	2500	8.92687	11.42	0.15	4	0	0	1	;
	911	910	4500	4.70056	7.03	0.15	4	0	0	1	;
	912	366	49500	0.86267	0	0.15	4	0	0	3	;
	912	518	3500	2.16614	1.64	0.15	4	0	0	1	;
	912	908	1500	8.00589	12.32	0.15	4	0	0	1	;
	912	909	1500	6.6291	9.83	0.15	4	0	0	1	;
	913	367	49500	0.86267	0	0.15	4	0	0	3	;
	913	417	3500	3.12711	3.45	0.15	4	0	0	1	;
	913	708	3000	16.7325	20.04	0.15	4	0	0	1	;
	913	714	3500	11.385	13.61	0.15	4	0	0	1	;
	913	720	3000	7.75444	9.25	0.15	4	0	0	1	;
	913	726	4000	7.53294	9.38	0.15	4	0	0	1	;
	913	801	3500	20.8982	24.92	0.15	4	0	0	1	;
	913	864	2500	16.3991	23.35	0.15	4	0	0	1	;
	914	368	49500	0.86267	0	0.15	4	0	0	3	;
	914	389	2500	3.3019	3.96	0.15	4	0	0	1	;
	914	780	2000	11.5535	13.52	0.15	4	0	0	1	;
	914	785	2500	7.74796	9.24	0.15	4	0	0	1	;
	914	793	2000	7.3111	8.7	0.15	4	0	0	1	;
	914	915	500	15.3899	21.86	0.15	4	0	0	1	;
	915	369	49500	0.86267	0	0.15	4	0	0	3	;
	915	914	500	15.3899	21.86	0.15	4	0	0	1	;
	915	916	500	5.856	7.84	0.15	4	0	0	1	;
	916	370	49500	0.86267	0	0.15	4	0	0	3	;
	916	780	500	6.20793	7.93	0.15	4	0	0	1	;
	916	915	500	5.856	7.84	0.15	4	0	0	1	;
	916	917	1000	5.795	7.64	0.15	4	0	0	1	;
	917	371	49500	0.86267	0	0.15	4	0	0	3	;
	917	781	1000	6.21901	7.44	0.15	4	0	0	1	;
	917	782	3000	6.89408	8.24	0.15	4	0	0	1	;
	917	916	1000	5.795	7.64	0.15	4	0	0	1	;
	917	918	500	6.1003	8.14	0.15	4	0	0	1	;
	918	372	49500	0.86267	0	0.15	4	0	0	3	;
	918	782	500	6.39191	9.5	0.15	4	0	0	1	;
	918	783	500	6.72689	9.98	0.15	4	0	0	1	;
	918	917	500	6.1003	8.14	0.15	4	0	0	1	;
	918	919	1500	5.978	7.89	0.15	4	0	0	1	;
	919	373	49500	0.86267	0	0.15	4	0	0	3	;
	919	783	1500	6.33608	9	0.15	4	0	0	1	;
	919	784	2500	5.77023	7.35	0.15	4	0	0	1	;
	919	918	1500	5.978	7.89	0.15	4	0	0	1	;
	919	920	3000	5.734	6.88	0.15	4	0	0	1	;
	919	924	1000	8.53869	10.18	0.15	4	0	0	1	;
	920	374	49500	0.86267	0	0.15	4	0	0	3	;
	920	738	1500	5.81551	8.24	0.15	4	0	0	1	;
	920	740	2000	4.84825	7.59	0.15	4	0	0	1	;
	920	919	3000	5.734	6.88	0.15	4	0	0	1	;
	920	921	1500	5.97831	7.14	0.15	4	0	0	1	;
	921	375	49500	0.86267	0	0.15	4	0	0	3	;
	921	418	2000	2.33798	3.86	0.15	4	0	0	1	;
	921	739	2000	4.60136	5.84	0.15	4	0	0	1	;
	921	743	2500	6.67441	8.94	0.15	4	0	0	1	;
	921	920	1500	5.97831	7.14	0.15	4	0	0	1	;
	922	376	49500	0.86267	0	0.15	4	0	0	3	;
	922	418	2000	4.25297	4.77	0.15	4	0	0	1	;
	922	743	1000	6.49471	9.71	0.15	4	0	0	1	;
	922	744	1500	5.01982	6.24	0.15	4	0	0	1	;
	923	377	49500	0.86267	0	0.15	4	0	0	3	;
	923	418	5000	10.3917	8.98	0.15	4	0	0	2	;
	924	378	49500	0.86267	0	0.15	4	0	0	3	;
	924	919	1000	8.53869	10.18	0.15	4	0	0	1	;
	925	379	49500	0.86267	0	0.15	4	0	0	3	;
	925	390	3500	7.06021	6.93	0.15	4	0	0	2	;
	926	380	49500	0.86267	0	0.15	4	0	0	3	;
	926	417	3500	6.52016	6.29	0.15	4	0	0	2	;
	927	381	49500	0.86267	0	0.15	4	0	0	3	;
	927	462	3500	7.7268	7.78	0.15	4	0	0	2	;
	928	382	49500	0.86267	0	0.15	4	0	0	3	;
	928	463	3500	16.654	15.96	0.15	4	0	0	2	;
	929	383	49500	0.86267	0	0.15	4	0	0	3	;
	929	442	3500	32.8818	6.31	0.15	4	0	0	2	;
	930	384	49500	0.86267	0	0.15	4	0	0	3	;
	930	518	3500	38.3558	9.32	0.15	4	0	0	2	;
	931	385	49500	0.86267	0	0.15	4	0	0	3	;
	931	906	500	22.6543	14.78	0.15	4	0	0	1	;
	932	386	49500	0.86267	0	0.15	4	0	0	3	;
	932	515	5000	10.4426	5.93	0.15	4	0	0	2	;
	933	387	49500	0.86267	0	0.15	4	0	0	3	;
	933	534	3500	6.10762	5.96	0.15	4	0	0	2	;
